Index,Intersection Name,Latitude,Longitude
20219,Hammatt Avenue and Hammatt Avenue,37.39140204647927,-120.71161661062139
20220,Eden Avenue and Chestnut Lane,37.386259529762036,-120.60439288745604
20221,Eden Avenue and Toluca Avenue,37.38625646478651,-120.60778147355086
20222,Cone Avenue and 59,37.284636462943496,-120.48757146084408
20223,Alfalfa Avenue and Alfalfa Road,37.27300915473263,-120.43347242139232
20224,Saint Andrews Drive and Presidio Court,37.33019536849923,-120.44877765856656
20225,Saint Andrews Drive and Silverado Avenue,37.3285050800979,-120.44885415962213
20226,Saint Andrews Drive and St Andrews Drive,37.3285050800979,-120.44885415962213
20227,Saint Andrews Drive and Saint Andrews Drive,37.33019536849923,-120.44877765856656
20228,Second Street and Grand Avenue,37.09193242306161,-120.9293926636513
20229,Second Street and Second Street,37.092832420472234,-120.9287548616452
20230,Kim Avenue and Shaffer Road,37.35949157151315,-120.59580876770602
20231,Kim Avenue and Brownell Avenue,37.35949614477171,-120.59354650683633
20232,Larch Drive and Manzanita Drive,37.365360206461105,-120.59978374163536
20233,Larch Drive and Live Oak Drive,37.36718701331674,-120.59930787519183
20234,Sherwood Court and Stonehaven Drive,37.077109836527484,-120.82762372458504
20235,Henderson Road and La Grange Road,37.52801900281628,-120.42957950228147
20236,Whitewater Way and Whitewater Way,37.33031067731496,-120.44185058035801
20237,Whitewater Way and Malaspina Drive,37.33031067731496,-120.44185058035801
20238,H Street and Illinois Avenue,37.06696249801877,-120.85775052041254
20239,H Street and H Street,37.06696249801877,-120.85775052041254
20240,22Nd Street and M Street,37.30697450798604,-120.48196929157629
20241,Sweetgum Court and Sassafras Drive,37.42447623284702,-120.77538170570126
20242,Meadow Street and Moschitto Court,37.34263886208391,-120.58970333376733
20243,Meadow Street and Silva Drive,37.34263886208391,-120.58970333376733
20244,Unnamed and Ammo Avenue,37.39171701100363,-120.5753845597074
20245,Meredith Avenue and Laurel Avenue,37.24938138795571,-121.00572091798458
20246,Meredith Avenue and Elm Avenue,37.24937648480841,-121.0068546632367
20247,Meredith Avenue and Meredith Avenue,37.24938138795571,-121.00572091798458
20248,Meredith Avenue and Meredith Avenue,37.24937648480841,-121.0068546632367
20249,Park Avenue and Center Street,37.387068232983324,-120.61481977120971
20250,Park Avenue and Santa Fe Drive,37.38706257821709,-120.61498497718368
20251,Park Avenue and Park Avenue,37.387068232983324,-120.61481977120971
20252,Cozzi Road and Carlucci Road,37.069013364242934,-120.68076750726341
20253,Cozzi Road and Cozzi Road,37.06908208929446,-120.68981597360848
20254,Stoney Creek Court and Augusta Lane,37.3437598152568,-120.57879166963315
20255,Appaloosa Court and Appaloosa Way,37.332014851834046,-120.58649048913747
20256,Appaloosa Court and Palomino Lane,37.332014851834046,-120.58649048913747
20257,Marguerite Street and Frank Avenue,36.98673643725871,-120.63039783309318
20258,Marguerite Street and Marguerite Street,36.98673643725871,-120.63039783309318
20259,Bryant Court and Lopes Avenue,37.29911857778557,-120.51994898380832
20260,Lynmarie Drive and Massasso Street,37.30029481818525,-120.5139901025912
20261,Lynmarie Drive and Alexis Drive,37.300268749265626,-120.51231176644758
20262,C Street and North Street,37.06766039108728,-120.84617235225751
20263,San Francisco Street and San Jose Court,37.07207044913588,-120.82859779107363
20264,San Francisco Street and Capistrano Street,37.072136554031054,-120.82957411659622
20265,San Francisco Street and San Francisco Street,37.07207044913588,-120.82859779107363
20266,Bianchi Lane and Ritter Lane,37.3147199033452,-120.49582055870069
20267,Bianchi Lane and Dillon Lane,37.31498192702688,-120.49659790692971
20268,Bianchi Lane and Bianchi Lane,37.31498192702688,-120.49659790692971
20269,Barrows Court and Barrows Way,37.35638967787121,-120.46963866689937
20270,Barrows Court and Hutchinson Lane,37.35638967787121,-120.46963866689937
20271,F Street and Ninth Street,37.06198343006248,-120.84149560135671
20272,F Street and F Street,37.06198343006248,-120.84149560135671
20273,Willowbrook Avenue and Willowbrook Avenue,37.31461549338988,-120.5029073492497
20274,River Rock Drive and Mariner Way,37.32587687024577,-120.43917571259713
20275,River Rock Drive and Silverstone Drive,37.32542928780131,-120.44194126639808
20276,River Rock Drive and Whitewater Way,37.32542928780131,-120.44194126639808
20277,Joerg Avenue and Yosemite Avenue,37.33213699266637,-120.45596959762702
20278,Canal Street and 8Th Street,37.29214506710623,-120.48868479662559
20279,Canal Street and 9Th Street,37.29313854918784,-120.48811571356124
20280,Canal Street and Canal Street,37.29214506710623,-120.48868479662559
20281,Canal Street and Canal Street,37.29313854918784,-120.48811571356124
20282,21St Street and 21St Street,37.3026588862707,-120.47355560466822
20283,21St Street and G Street,37.3026588862707,-120.47355560466822
20284,Loyola Court and Rensselaer Drive,37.33372040983191,-120.4823360237052
20285,Elm Avenue and Elm Avenue,37.35097583095116,-120.61529336048129
20286,Bliss Road and 26,37.126980296434354,-120.38285479042291
20287,Bliss Road and Bliss Road,37.14160533781154,-120.3828868118538
20288,Bliss Road and Roosevelt Road,37.14160533781154,-120.3828868118538
20289,Bliss Road and Bliss Road,37.126980296434354,-120.38285479042291
20290,152 and 152,37.05209984753107,-120.64008510166232
20291,152 and 152,37.05209984753107,-120.64008510166232
20292,Lincoln Boulevard and Magnolia Avenue,37.367738067763185,-120.72365241469763
20293,Lincoln Boulevard and Westside Boulevard,37.360415109802496,-120.72392123513914
20294,Lincoln Boulevard and Lincoln Boulevard,37.360415109802496,-120.72392123513914
20295,Lincoln Boulevard and Lincoln Boulevard,37.367738067763185,-120.72365241469763
20296,Barbara Court and Sherry Street,37.28206958373129,-120.4949258475877
20297,Barbara Court and N Street,37.28206958373129,-120.4949258475877
20298,23Rd Street and Willow Avenue,37.30055098903997,-120.46129646419686
20299,23Rd Street and 23Rd Street,37.30055098903997,-120.46129646419686
20300,Bayonet Drive and Eagle Ridge Court,37.34171823512268,-120.49605440562169
20301,Bayonet Drive and Eagle Ridge Drive,37.34171823512268,-120.49605440562169
20302,Bayonet Drive and Bayonet Drive,37.34171823512268,-120.49605440562169
20303,Greenbriar Way and St James Drive,37.06624643071453,-120.8327788913814
20304,Louise Avenue and Shirley Street,37.29334926232901,-120.45794847131529
20305,Orchard Park Avenue and Orchard Park Avenue,37.36761676040599,-120.626166095106
20306,Orchard Park Avenue and Peerless Avenue,37.36761676040599,-120.626166095106
20307,Orchard Park Avenue and Fruitland Avenue,37.36761676040599,-120.626166095106
20308,Letteau Avenue and Shanks Road,37.434060049493624,-120.78593528016278
20309,Letteau Avenue and Flower Street,37.43410320109862,-120.79052429921607
20310,Letteau Avenue and Letteau Avenue,37.43410320109862,-120.79052429921607
20311,Letteau Avenue and Letteau Avenue,37.434060049493624,-120.78593528016278
20312,Via Lombardy and Via Marsala,37.258604460722374,-121.0175531433925
20313,Auburn Court and Paradise Court,37.38111840516954,-120.73633907944685
20314,Auburn Court and Paradise Drive,37.38111840516954,-120.73633907944685
20315,Auburn Court and Auburn Avenue,37.38111840516954,-120.73633907944685
20316,I Street and Ash Avenue,37.054503221293295,-120.86645618860122
20317,I Street and I Street,37.05535630195256,-120.86603372303382
20318,I Street and I Street,37.054503221293295,-120.86645618860122
20319,I Street and Hawthorne Drive,37.05535630195256,-120.86603372303382
20320,Cherokee Road and Fahey Road,37.12167407909046,-120.97798631592593
20321,O Street and Main Street,37.30309793500218,-120.48790612330636
20322,O Street and O Street,37.30309793500218,-120.48790612330636
20323,Berkeley Drive and Princeton Court,37.04626021517608,-120.8313333912432
20324,Berkeley Drive and Berkeley Drive,37.04626021517608,-120.8313333912432
20325,Alpine Drive and Wainwright Avenue,37.3118750073362,-120.46441276983738
20326,Santa Fe Avenue and Mckee Road,37.29607691703997,-120.44510483370301
20327,Santa Fe Avenue and Santa Fe Avenue,37.29607691703997,-120.44510483370301
20328,Santa Fe Avenue and Santa Fe Avenue,37.29518906393688,-120.43902113214699
20329,South Bear Creek Drive and Branco Avenue,37.30917731370953,-120.44963279871008
20330,South Bear Creek Drive and South Bear Creek Drive,37.30917731370953,-120.44963279871008
20331,Paradise Avenue and Shell Street,37.425224736471726,-120.77948481262865
20332,Paradise Avenue and Destiny Avenue,37.42635652104421,-120.78121420561126
20333,Campos Court and Arguello Drive,37.28327251675972,-120.32158927204851
20334,13Th Street and Pacheco Boulevard,37.05691650288542,-120.83724037444489
20335,Sixth Street and Juniper Avenue,37.35443829696308,-120.60817079468175
20336,Myrtle Avenue and Anne Circle,37.39302220008294,-120.61519724684129
20337,Myrtle Avenue and Myrtle Avenue,37.39302220008294,-120.61519724684129
20338,Myrtle Avenue and Center Street,37.393025391202656,-120.61462377316731
20339,Myrtle Avenue and Myrtle Avenue,37.393025391202656,-120.61462377316731
20340,Manor Avenue and Monica Way,37.37998262990329,-120.61765340165448
20341,Manor Avenue and Winton Way,37.379989740163936,-120.61357505632665
20342,Santa Nella Boulevard and East Comet Road,37.09784453019175,-121.01586943878246
20343,Santa Nella Boulevard and Santa Nella Boulevard,37.09784453019175,-121.01586943878246
20344,White Avenue and Swan Street,37.39121095839992,-120.72140959638534
20345,Gage Street and 140,37.29533769738694,-120.32264509542951
20346,9Th Street and W Street,37.299206710890225,-120.50467010869144
20347,9Th Street and 9Th Street,37.299206710890225,-120.50467010869144
20348,Stannous Court and Campus Drive,37.32621495537119,-120.47313628764793
20349,Stannous Court and Rice Court,37.32621495537119,-120.47313628764793
20350,Sunset Drive and Solano Court,37.32708148451223,-120.46653096370281
20351,Sunset Drive and Oakhurst Avenue,37.327348140103766,-120.46741816632793
20352,Sunset Drive and Sunset Drive,37.32708148451223,-120.46653096370281
20353,Sunset Drive and Sunset Court,37.327348140103766,-120.46741816632793
20354,Clipper Court and Lagoon Avenue,37.36674667872057,-120.59329578865933
20355,Clipper Court and Clipper Drive,37.36674667872057,-120.59329578865933
20356,Magnolia Drive and Magnolia Drive,37.41083987679128,-120.8573010853352
20357,Magnolia Drive and American Avenue,37.411570461693906,-120.85729425164182
20358,Magnolia Drive and Opal Court,37.41083987679128,-120.8573010853352
20359,Doris Avenue and Winton Way,37.38070589921633,-120.61355721731391
20360,Doris Avenue and Monica Way,37.380696376968174,-120.61764592411897
20361,Samuel Way and Samuel Way,37.34793861196175,-120.47618975832006
20362,Samuel Way and Briggs Lane,37.34793861196175,-120.47618975832006
20363,Yale Avenue and Alfalfa Avenue,37.26622002882539,-120.42893092925866
20364,Wolf Street and Lobo Avenue,37.324481514098075,-120.53141155402196
20365,Wolf Street and Apache Street,37.321225560379496,-120.53144801527512
20366,I Street and 13Th Street,37.2954979181343,-120.48133435315553
20367,Links Avenue and Links Court,37.371434447684976,-120.46306661994366
20368,Links Avenue and Estancia Drive,37.37279067142329,-120.46304592005309
20369,Links Avenue and Rio Bonito Court,37.37279067142329,-120.46304592005309
20370,Links Avenue and Club Drive,37.371434447684976,-120.46306661994366
20371,Sanford Drive and Camden Drive,37.410726522676406,-120.84098372366533
20372,Sanford Drive and Bridgeport Drive,37.410730296285074,-120.84277600162521
20373,Fruitland Avenue and Virginia Street,37.36407026033703,-120.61939525861513
20374,Fruitland Avenue and Fruitland Avenue,37.36407026033703,-120.61939525861513
20375,Second Street and Tangelo Avenue,37.073028123986404,-120.85041306385989
20376,Second Street and Second Street,37.073028123986404,-120.85041306385989
20377,Marguerite Street and Mitchell Avenue,37.353924627481874,-120.61664411292635
20378,Marguerite Street and Heller Avenue,37.35239964671606,-120.61754180785265
20379,Marguerite Street and Marguerite Street,37.35239964671606,-120.61754180785265
20380,Wallis Avenue and East Avenue,37.251201269796105,-120.99439516504364
20381,7Th Street and F Street,37.382205870077854,-120.71871553369724
20382,7Th Street and E Street,37.38331067989974,-120.71871206191035
20383,7Th Street and 7Th Street,37.38331067989974,-120.71871206191035
20384,Dolomite Drive and Summit Drive,37.046846162822824,-120.88532318744176
20385,Meadowcrest Court and Songbird Drive,37.42816048595746,-120.79301594349423
20386,M Street and 21St Street,37.30596458086472,-120.48255575329426
20387,M Street and M Street,37.30596458086472,-120.48255575329426
20388,Home Avenue and Parkwest Street,37.28679822318396,-120.50071636902945
20389,Home Avenue and Home Avenue,37.28679822318396,-120.50071636902945
20390,152 and Cozzi Road,37.05460949288744,-120.68983075380527
20391,152 and 152,37.05460949288744,-120.68983075380527
20392,Gerard Avenue and M Street,37.28092277421682,-120.49285521973471
20393,Gerard Avenue and Gerard Avenue,37.28092277421682,-120.49285521973471
20394,99 and 99,37.37911339491138,-120.70001727681725
20395,Peninsula Drive and Lagoon Avenue,37.3681011529175,-120.59314263098553
20396,Peninsula Drive and Peninsula Drive,37.3681011529175,-120.59314263098553
20397,Peninsula Drive and Shoreline Drive,37.36810053784311,-120.5913068001636
20398,2Nd Street and E Street,37.383385206294086,-120.72442805692623
20399,Fiesta Court and Sowell Street,37.363257331109146,-120.61698706124751
20400,U Street and George Drive,37.29374673646601,-120.50418161717832
20401,U Street and Lesher Drive,37.29374673646601,-120.50418161717832
20402,Nebela Drive and Dogwood Court,37.35556256135957,-120.56811847561357
20403,Nebela Drive and Nebela Drive,37.35556256135957,-120.56811847561357
20404,Berkeley Avenue and Hastings Drive,37.38544403036599,-120.60743980611042
20405,Box Car Road and 152,37.054830885412564,-120.73516707121216
20406,Castle Drive and Castle Del Mar Avenue,37.358217206278546,-120.57720182517258
20407,Castle Drive and Castle Drive,37.358217206278546,-120.57720182517258
20408,Loughborough Drive and Loughborough Drive,37.32460844622915,-120.48446230774375
20409,Liberty Drive and Memory Court,37.420941769929385,-120.78097507570112
20410,Liberty Drive and Spirit Court,37.420934776001054,-120.780034929379
20411,Liberty Drive and Liberty Drive,37.420941769929385,-120.78097507570112
20412,Liberty Drive and Liberty Drive,37.420934776001054,-120.780034929379
20413,Nottingham Circle and Somerset Avenue,37.07324435278391,-120.83133820211602
20414,Nottingham Circle and Nottingham Circle,37.07324694790587,-120.832455618232
20415,Third Street and M Street,36.96631925591521,-120.65712104925004
20416,Third Street and L Street,36.967232095728654,-120.65636653660562
20417,Machado Street and Grace Drive,37.067758445410675,-120.86324716856355
20418,Machado Street and Machado Street,37.067758445410675,-120.86324716856355
20419,Santa Fe Avenue and Santa Fe Avenue,37.22150479289577,-120.23716982318251
20420,Santa Fe Avenue and Ipsen Avenue,37.21276384607446,-120.22635898502499
20421,Santa Fe Avenue and Santa Fe Avenue,37.21276384607446,-120.22635898502499
20422,Korbel Avenue and Korbel Avenue,37.344740353241136,-120.47241223723452
20423,Korbel Avenue and Pecota Court,37.344740353241136,-120.47241223723452
20424,Gay Street and Whitworth Road,37.252860434463585,-121.0309294846817
20425,Gay Street and Prince Road,37.25298106685214,-121.02164853105809
20426,Harnisch Court and Sydney Lane,37.30653596298902,-120.510729266515
20427,Harnisch Court and Harnisch Drive,37.30653596298902,-120.510729266515
20428,Eagle Ridge Drive and Cinnabar Avenue,37.34173285050904,-120.49863651108676
20429,Eagle Ridge Drive and Cinnabar Court,37.34173285050904,-120.49863651108676
20430,Samuel Way and Anderson Way,37.34793995605963,-120.47548463530173
20431,Ventanna Way and Cardella Road,37.346879599125266,-120.47114404450998
20432,Ventanna Way and Shafer Avenue,37.346350371992436,-120.47119862680488
20433,Santa Fe Avenue and 3Rd Avenue,37.30549498693229,-120.46942185869838
20434,Santa Fe Avenue and Santa Fe Avenue,37.30549498693229,-120.46942185869838
20435,Beals Avenue and Donna Drive,37.32961303620817,-120.47471887794877
20436,Beals Avenue and Beals Court,37.32961303620817,-120.47471887794877
20437,Santa Barbara Street and Santa Barbara Street,37.07633799785336,-120.8482791571468
20438,Mimosa Avenue and Mahogany Way,37.42991766037707,-120.78473837470196
20439,Alfarata Boulevard and Parsons Avenue,37.2776686868585,-120.43736565610979
20440,Peacock Way and Peacock Way,37.41228216301397,-120.85728732969396
20441,General Avenue and Valeria Street,36.98185522937637,-120.6393978270169
20442,General Avenue and General Avenue,36.98192867996653,-120.63938960593048
20443,Truckee Drive and Truckee Drive,37.350703313816695,-120.6249015156734
20444,El Dorado Street and Third Street,37.095010005339915,-120.9292398062889
20445,El Dorado Street and Eldorado Street,37.09428883624285,-120.92770653216239
20446,El Dorado Street and Second Street,37.09428883624285,-120.92770653216239
20447,Oak Avenue and Third Street,37.35608748092549,-120.60369014371979
20448,Oak Avenue and Linden Street,37.35552306493186,-120.60214456637505
20449,Blossom Street and Center Avenue,36.98603202092015,-120.62661011677687
20450,Blossom Street and Golden Gate Avenue,36.986036233498,-120.62778441652098
20451,Blossom Street and Blossom Street,36.986036233498,-120.62778441652098
20452,Blossom Street and Blossom Street,36.98603202092015,-120.62661011677687
20453,Orchard Way and Orchard Way,37.149135242279876,-120.47367078356974
20454,Orchard Way and Lincoln Road,37.149135242279876,-120.47367078356974
20455,Narada Way and Aspenglen Way,37.392813019070296,-120.71353503661653
20456,Narada Way and Grapevine Drive,37.39353657570217,-120.71353402039581
20457,Narada Way and Narada Way,37.39353657570217,-120.71353402039581
20458,Willis Road and Catrina Road,37.061387907359105,-120.5722526907074
20459,Willis Road and Willis Road,37.061387907359105,-120.5722526907074
20460,Silveira Court and Meadow Street,37.344081503021485,-120.58966103648098
20461,Silveira Court and Martha Court,37.344081503021485,-120.58966103648098
20462,Hereford Road and Wolfsen Road,37.16330898229022,-120.8065848520711
20463,Hereford Road and Hereford Road,37.15514580066205,-120.76057170006239
20464,Lewis Street and Second Street,37.519616133477186,-120.4370647491319
20465,Childs Avenue and Childs Avenue,37.28781637892857,-120.44440780563856
20466,Childs Avenue and Brimmer Road,37.28781637892857,-120.44440780563856
20467,Griffith Avenue and River Road,37.37495656669536,-120.81406324466352
20468,Sixth Street and P Street,36.96126473147651,-120.65533079241767
20469,Sixth Street and Sixth Street,36.96126473147651,-120.65533079241767
20470,Heather Glen Lane and Fruitland Avenue,37.3640739495066,-120.6021289537699
20471,16Th Street and Martin Luther King Jr Way,37.29932060313272,-120.48092772276209
20472,16Th Street and I Street,37.29876418836911,-120.4794289349375
20473,16Th Street and 16Th Street,37.29932060313272,-120.48092772276209
20474,16Th Street and 16Th Street,37.29876418836911,-120.4794289349375
20475,Airdrome Entry Gate and Airflight Drive,37.364372148403966,-120.57455682337381
20476,Airdrome Entry Gate and Challenger Way,37.36405255323758,-120.57505371822488
20477,Airdrome Entry Gate and Heritage Drive,37.364372148403966,-120.57455682337381
20478,Airdrome Entry Gate and Airdrome Entry Gate,37.36405255323758,-120.57505371822488
20479,La Playa Court and Tres Logos Drive,37.3276597821266,-120.48924688974786
20480,Boxwood Avenue and Hilltop Street,37.43557343797765,-120.7824178793202
20481,Boxwood Avenue and Beatty Avenue,37.4348788319009,-120.78145604243547
20482,F Street and Main Street,37.2980531783056,-120.47415198812752
20483,F Street and F Street,37.2980531783056,-120.47415198812752
20484,Gerard Avenue and Gerard Avenue,37.28071889566419,-120.47606624304662
20485,Gerard Avenue and Barroso Avenue,37.280703001495134,-120.47442874156695
20486,Gerard Avenue and Gerard Avenue,37.280703001495134,-120.47442874156695
20487,20Th Street and Canal Street,37.30441817338514,-120.4816243716216
20488,20Th Street and 20Th Street,37.30441817338514,-120.4816243716216
20489,August Avenue and Hillside Drive,37.41943095328795,-120.76932321900189
20490,August Avenue and August Avenue,37.41943095328795,-120.76932321900189
20491,Atwater Jordan Road and Bert Crane Road,37.33116141610584,-120.6327150818459
20492,Atwater Jordan Road and Hull Avenue,37.33114376102538,-120.62374852689254
20493,Atwater Jordan Road and Atwater Jordan Road,37.33114376102538,-120.62374852689254
20494,Atwater Jordan Road and Atwater Jordan Road,37.33116141610584,-120.6327150818459
20495,Pearl Street and Bloss Avenue,37.404282409090285,-120.85238782169921
20496,Pearl Street and Falke Street,37.40333758229181,-120.85240057360308
20497,Pearl Street and Pearl Street,37.40333758229181,-120.85240057360308
20498,Shanks Road and Darlington Street,37.423904757164436,-120.78621672668763
20499,Shanks Road and Shanks Road,37.423904757164436,-120.78621672668763
20500,20Th Street and Highland Drive,37.29615558249299,-120.459225752126
20501,20Th Street and Almond Avenue,37.296538691203104,-120.46015375210979
20502,20Th Street and 20Th Street,37.296538691203104,-120.46015375210979
20503,Merced Street and Lombardy Avenue,37.455558816953356,-120.70206827720594
20504,Merced Street and Gregg Street,37.45445475687661,-120.70208697927742
20505,Underwood Avenue and Fifth Street,37.360118846960276,-120.60724657977083
20506,Amber Drive and Jefferson Avenue,37.05410931507636,-120.84613380065244
20507,Gus Villalta Drive and Pioneer Road,37.04234561198556,-120.84757825660782
20508,Gus Villalta Drive and Amabile Drive,37.044951415518334,-120.84757722065365
20509,Gus Villalta Drive and Gus Villalta Drive,37.044951415518334,-120.84757722065365
20510,Whealan Road and Whealan Road,37.265610826337706,-120.34309854560371
20511,Whealan Road and Kadota Avenue,37.265610826337706,-120.34309854560371
20512,N Street and Trudy Way,37.28418377675313,-120.49489020958998
20513,N Street and N Street,37.28418377675313,-120.49489020958998
20514,N Street and Taryn Court,37.28418377675313,-120.49489020958998
20515,Veronica Court and Callie Street,37.278355732845334,-120.49495769666814
20516,Veronica Court and Veronica Street,37.278355732845334,-120.49495769666814
20517,Canal Street and Janell Court,37.28142300722526,-120.49100432795126
20518,Canal Street and Anita Court,37.28142300722526,-120.49100432795126
20519,Canal Street and Canal Street,37.28142300722526,-120.49100432795126
20520,Ballico Avenue and South Avenue,37.42644598246732,-120.70144362806101
20521,Wardrobe Avenue and Wardrobe Avenue,37.29549088779507,-120.52323536510491
20522,Wardrobe Avenue and Thornton Road,37.29549088779507,-120.52323536510491
20523,Wardrobe Avenue and Wardrobe Avenue,37.29549048077637,-120.52332924905106
20524,Bell Drive and Bell Drive,37.34566892796206,-120.62608739321847
20525,Clydesdale Avenue and Mulberry Avenue,37.324048152287446,-120.59085233492453
20526,Clydesdale Avenue and Fleming Road,37.32947605794686,-120.58790455268829
20527,D Street and 8Th Street,37.384156405151785,-120.7163876720101
20528,D Street and D Street,37.384156405151785,-120.7163876720101
20529,Perimeter Drive and Perimeter Avenue,37.38938983772244,-120.58525066676853
20530,Entrada Vina and La Vina Circle,37.0574310258682,-120.8057817543421
20531,Entrada Vina and San Luis Street,37.057449736799384,-120.80624728122967
20532,Entrada Vina and Entrada Flores,37.057449736799384,-120.80624728122967
20533,Driftwood Court and Ailanthus Avenue,37.430058355137376,-120.78830031640281
20534,Driftwood Court and Driftwood Avenue,37.430058355137376,-120.78830031640281
20535,Galvez Drive and Krafft Road,37.284679916285995,-120.32351250233194
20536,Galvez Drive and Anza Street,37.285399487094836,-120.32350736665961
20537,Arrow Wood Drive and Michelle Drive,37.352639847092824,-120.48012979958838
20538,Arrow Wood Drive and M Street,37.35264613532615,-120.47730443210989
20539,Arrow Wood Drive and Arrow Wood Drive,37.35264613532615,-120.47730443210989
20540,Arrow Wood Drive and Arrow Wood Drive,37.352639847092824,-120.48012979958838
20541,Pearl Dr and Felsite Street,37.04518536134994,-120.87480898266081
20542,Pearl Dr and Dunite Drive,37.04518337312741,-120.87277286963213
20543,Iowa Avenue and Juniper Circle,37.06549188892435,-120.86118394470012
20544,Iowa Avenue and Madrone Street,37.06665752005565,-120.86082283954558
20545,Iowa Avenue and Iowa Avenue,37.06549188892435,-120.86118394470012
20546,Meadowlark Avenue and Falcon Street,37.0834346492915,-120.8315765126789
20547,Meadowlark Avenue and Meadowlark Avenue,37.0834346492915,-120.8315765126789
20548,Patriotic Drive and Glory Court,37.34172885642693,-120.61946900264361
20549,Patriotic Drive and Patriotic Drive,37.34172885642693,-120.61946900264361
20550,North Street and Lime Avenue,37.06986313475648,-120.8461533871064
20551,North Street and Orange Avenue,37.0705443018812,-120.84614110768972
20552,North Street and North Street,37.0705443018812,-120.84614110768972
20553,North Street and North Street,37.06986313475648,-120.8461533871064
20554,33 and Merrill Avenue,36.952878298671,-120.62768059437424
20555,33 and 33,36.952878298671,-120.62768059437424
20556,Chamberlain Avenue and Castlerock Avenue,37.079897891061,-120.83157906062551
20557,Chamberlain Avenue and Chamberlain Avenue,37.079897891061,-120.83157906062551
20558,Pointe Vale Avenue and Meredith Avenue,37.249398746708046,-120.99976010841104
20559,Herrod Avenue and Fleming Road,37.33062168599528,-120.59104605217908
20560,Herrod Avenue and Herrod Avenue,37.33062168599528,-120.59104605217908
20561,Herrod Avenue and Herrod Avenue,37.32937148084334,-120.59176334693787
20562,Herrod Avenue and Violet Court,37.32937148084334,-120.59176334693787
20563,19Th Street and M Street,37.303973550914804,-120.48370112227519
20564,19Th Street and 19Th Street,37.303973550914804,-120.48370112227519
20565,Bambauer Road and Canal School Road,37.27466707963022,-121.00832144163903
20566,Bambauer Road and Jensen Road,37.274635619283096,-121.01277448560046
20567,Bambauer Road and Bambauer Road,37.27466707963022,-121.00832144163903
20568,Shirley Street and Echo Avenue,37.29226990081974,-120.45796282885557
20569,Shirley Street and Merced Avenue,37.291555821645645,-120.4579769806609
20570,Shirley Street and Shirley Street,37.29226990081974,-120.45796282885557
20571,Q Street and 12Th Street,37.29890728212652,-120.49395066166248
20572,Q Street and Q Street,37.29890728212652,-120.49395066166248
20573,Q Street and Q Street,37.297907593142874,-120.49451799262016
20574,Q Street and 11Th Street,37.297907593142874,-120.49451799262016
20575,Modoc Street and Cherokee Avenue,37.3218284204845,-120.46071113725564
20576,Modoc Street and Seminole Drive,37.32243603181438,-120.46267448547509
20577,South Bear Creek Drive and Arboleda Drive,37.310343234044815,-120.37870888526055
20578,South Bear Creek Drive and South Bear Creek Drive,37.31047871447691,-120.39688414662137
20579,South Bear Creek Drive and Orchard Drive,37.31047871447691,-120.39688414662137
20580,Worden Avenue and Athlone Road,37.23651866623521,-120.35233753562618
20581,5Th Street and 6Th Avenue,37.25348207541057,-120.99864667753522
20582,5Th Street and Grove Avenue,37.25348207541057,-120.99864667753522
20583,Westminster Way and Cardinal Street,37.080604722163756,-120.82616791338742
20584,Westminster Way and Westminster Way,37.080604722163756,-120.82616791338742
20585,Westminster Way and Rockport Drive,37.07893902150929,-120.82620175251994
20586,Grizzly Street and Citadel Avenue,37.2942329390301,-120.43117825358348
20587,Kelly Avenue and Yosemite Parkway,37.295150245401665,-120.44845240563316
20588,Kelly Avenue and Baker Drive,37.29593580298616,-120.44844889765844
20589,Kelly Avenue and Kelly Avenue,37.29593580298616,-120.44844889765844
20590,A Street and Aviation Drive,37.365157271208034,-120.56839999546729
20591,A Street and A Street,37.365157271208034,-120.56839999546729
20592,S Street and 22Nd Street,37.31029947399503,-120.49103050088245
20593,S Street and S Street,37.31029947399503,-120.49103050088245
20594,Fourth Street and Pacheco Boulevard,37.056881555635925,-120.85312708379
20595,Fourth Street and Fourth Street,37.056881555635925,-120.85312708379
20596,Sweet Water Court and Sweet Water Court,37.32534277477344,-120.52689502161813
20597,Two and Gurr Road,37.34901451650525,-120.55871831791842
20598,Two and Two Avenue,37.349594344349754,-120.56400471903824
20599,Narvaez Way and Magellan Drive,37.32963341278575,-120.4411378806831
20600,Narvaez Way and Whitewater Way,37.329635051163976,-120.4418639573133
20601,Patton Road and 152,37.05589879410969,-120.7803029810031
20602,Patton Road and 152,37.055448712890495,-120.78030301130826
20603,Patton Road and Patton Road,37.05589879410969,-120.7803029810031
20604,D Street and 16Th Street,37.29540579168917,-120.47138483220537
20605,Bay Street and Birch Avenue,37.05296336899792,-120.86964574996406
20606,Bay Street and Bay Street,37.05296336899792,-120.86964574996406
20607,1St Street and 3Rd Avenue,37.25849347778112,-120.99499657569962
20608,1St Street and 2Nd Avenue,37.25975888803574,-120.99549460109718
20609,Palo Alto Street and Carol Avenue,36.983640153165155,-120.63401484587081
20610,Palo Alto Street and Palo Alto Street,36.98364199530497,-120.63451091094518
20611,Palo Alto Street and Kathy Avenue,36.98364199530497,-120.63451091094518
20612,Palo Alto Street and Palo Alto Street,36.983640153165155,-120.63401484587081
20613,Santos Street and Santos Street,36.99051637385618,-120.63212656915742
20614,Santos Street and Santiago Avenue,36.99052289435592,-120.63121927463193
